uid,iid,score,time
162,2136,3,148
162,2139,2,19
162,2141,1,24
162,2146,1,564
162,2148,3,391
162,2152,2,19
162,2158,2,404
162,2166,2,564
162,2167,1,24
162,2181,2,22
162,2184,3,6
162,2185,3,19
162,2187,3,249
162,2190,3,19
162,2192,3,19
162,2200,3,264
162,2203,3,277
162,2208,3,616
162,2211,3,18
162,2221,3,402
162,2225,2,264
162,2242,2,57
162,2245,4,12
162,2249,2,565
162,2272,4,18
162,2274,3,264
162,2287,4,18
162,2288,4,264
162,2289,2,19
162,2290,3,19
162,2300,3,19
162,2310,3,6
162,2313,4,182
162,2329,2,19
162,2332,3,19
162,2333,5,6
162,2336,3,12
162,2337,3,22
162,2345,3,11
162,2349,5,6
162,2353,4,18
162,2359,2,1202
162,2360,4,6
162,2365,2,22
162,2377,3,4
162,2381,3,1291
162,2383,2,6
162,2384,3,19
162,2387,2,24
162,2391,5,6
162,2397,3,22
162,2398,4,19
162,2399,2,264
162,2406,2,19
162,2425,3,121
162,2433,3,540
162,2445,4,19
162,2447,2,404
162,2450,1,19
162,2452,3,19
162,2475,2,595
162,2493,3,19
162,2504,2,12
162,2518,3,264
162,2519,3,264
162,2523,4,6
162,2526,4,19
162,2531,3,6
162,2538,3,24
162,2542,3,249
162,2546,2,19
162,2549,2,148
162,2551,1,35
162,2552,2,22
162,2554,3,943
162,2561,3,574
162,2562,3,12
162,2576,1,564
162,2577,4,24
162,2583,3,24
162,2584,2,391
162,2585,2,6
162,2588,2,19
162,2599,4,6
162,2609,2,19
162,2610,2,148
162,2619,2,19
162,2625,2,266
162,2626,5,4
162,2630,3,24
162,2637,2,22
162,2654,3,19
162,2664,4,757
162,2666,3,264
162,2678,4,24
162,2680,3,584
162,2692,3,22
162,2695,3,19
162,2710,1,391
162,2714,4,12
162,2721,3,6
162,2725,2,121
162,2731,2,12
162,2755,2,6
162,2756,3,148
162,2758,2,24
162,2760,4,121
162,2765,2,544
162,2772,3,1068
162,2773,4,19
162,2782,4,6
162,2794,1,575
162,2801,3,22
162,2802,2,56
162,2817,5,730
162,2823,4,6
162,2827,2,22
162,2828,3,758
162,2829,3,19
162,2834,3,19
162,2835,2,22
162,2845,2,18
162,2846,3,148
162,2856,3,544
162,2857,2,6
162,2860,4,19
162,2863,2,907
162,2870,4,540
162,2873,3,6
162,2883,3,148
162,2884,4,18
162,2886,4,249
162,2890,2,6
162,2896,2,19
162,2928,1,19
162,2934,4,12
162,2938,4,597
162,2944,3,18
162,2950,4,121
162,2955,4,391
162,2957,3,553
162,2961,3,13
162,2965,2,391
162,2968,3,404
162,2970,3,19
162,2983,4,564
162,2984,3,12
162,2987,4,194
162,2991,3,19
162,2995,4,1176
162,2999,3,19
162,3007,3,557
162,3008,4,564
162,3012,4,24
162,3014,3,121
162,3015,3,6
162,3025,4,656
162,3029,2,24
162,3031,2,19
162,3033,3,6
162,3045,2,264
162,3047,3,678
162,3052,2,19
162,3053,4,6
162,3055,4,19
162,3059,4,641
162,3061,3,19
162,3062,2,19
162,3064,2,412
162,3066,2,707
162,3068,3,22
162,3070,2,24
162,3071,4,6
162,3072,4,6
162,3078,3,19
162,3083,3,553
162,3084,3,264
162,3089,3,6
162,3091,3,19
162,3092,3,19
162,3095,4,18
162,3100,3,6
162,3109,5,6
162,3117,3,148
162,3125,2,264
162,3128,3,264
162,3132,4,186
162,3133,4,14
162,3134,4,19
162,3136,4,6
162,3138,3,22
162,3141,2,12
162,3148,4,19
162,3155,2,24
162,3162,4,24
162,3173,3,121
162,3175,3,22
162,3177,2,148
162,3179,5,6
162,3181,2,264
162,3185,4,264
162,3193,3,681
162,3197,3,391
162,3199,3,564
162,3200,2,6
162,3203,2,19
162,3220,3,19
162,3225,4,6
162,3227,1,22
162,3231,4,12
162,3237,4,121
162,3238,3,249
162,3240,2,19
162,3241,4,237
162,3243,2,6
162,3244,4,6
162,3248,4,1061
162,3249,3,939
162,3251,2,16
162,3253,3,19
162,3254,2,688
162,3255,2,148
162,3265,4,1083
162,3268,2,18
162,3277,3,803
162,3282,4,148
162,3283,4,1202
162,3290,2,19
162,3292,4,618
162,3293,1,19
162,3310,3,24
162,3313,2,19
162,3320,2,568
162,3321,3,19
162,3325,4,19
162,3328,4,378
162,3329,3,145
162,3338,4,18
162,3339,3,19
162,3347,2,264
162,3348,3,404
162,3349,3,264
162,3356,2,24
162,3370,3,19
162,3372,4,22
162,3374,3,19
162,3379,2,12
162,3381,2,24
162,3382,4,6
162,3390,4,612
162,3391,2,19
162,3397,5,35
162,3399,3,121
162,3404,4,11
162,3410,4,378
162,3414,2,24
162,3421,4,19
162,3422,4,13
162,3428,3,19
162,3432,4,6
162,3436,4,521
162,3465,3,121
162,3467,3,264
162,3471,2,565
162,3478,3,148
162,3486,4,19
162,3487,3,40
162,3490,2,22
162,3498,3,378
162,3500,5,12
162,3511,2,24
162,3516,3,6
162,3521,2,6
162,3525,2,264
162,3530,2,378
162,3542,3,616
162,3544,2,19
162,3547,3,22
162,3549,2,391
162,3554,2,557
162,3556,4,757
162,3561,2,19
162,3564,3,105
162,3572,3,264
162,3580,4,19
162,3581,4,16
162,3586,4,6
162,3598,2,18
162,3599,2,116
162,3601,4,18
162,3611,3,557
162,3613,3,264
162,3619,3,19
162,3635,5,6
162,3643,2,6
162,3645,4,391
162,3647,3,19
162,3651,4,571
162,3653,4,404
162,3658,4,19
162,3662,3,4
162,3663,3,391
162,3669,4,16
162,3671,3,264
162,3672,1,19
162,3681,2,19
162,3698,3,18
162,3700,3,19
162,3706,2,564
162,3709,2,378
162,3944,3,269
162,3974,2,681
162,4030,1,137
162,4040,5,942
162,4264,4,165
162,4338,3,430
162,4340,1,1183
162,4346,3,264
162,4351,2,391
162,4369,3,391
162,4377,4,404
162,4384,3,391
162,4417,2,264
162,4433,2,669
162,4437,2,564
162,4466,3,564
162,4476,2,264
162,4516,4,901
162,4520,3,264
162,4535,2,575
162,4550,3,378
162,4555,2,575
162,4563,4,687
162,4564,2,557
162,4576,4,553
162,4588,4,378
162,4608,4,265
162,4627,2,564
162,4650,3,264
162,4654,2,619
162,4674,3,378
162,4675,3,901
162,4678,3,1183
162,4710,3,758
162,4715,2,571
162,4729,4,264
162,4744,2,548
162,4749,4,1068
162,4777,3,378
162,4781,1,564
162,4800,3,378
162,4809,4,378
162,4846,3,378
162,4851,3,564
162,4876,2,609
162,4880,1,391
162,4888,4,249
162,4932,1,577
162,4945,3,1183
162,4957,2,574
162,4977,3,390
162,5002,3,391
162,5017,5,609
162,5055,2,391
162,5072,4,270
162,5078,2,378
162,5081,3,561
162,5110,3,378
162,5160,4,553
162,5161,4,338
162,5166,3,264
162,5183,4,264
162,5184,4,264
162,5290,2,616
162,5302,3,374
162,5310,3,364
162,5358,3,410
162,5360,4,280
162,5383,2,264
162,5429,4,374
162,5457,4,266
162,5463,2,391
162,5486,2,378
162,5501,2,707
162,5504,3,544
162,5512,2,565
162,5527,3,374
162,5535,3,582
162,5582,3,415
162,5587,3,202
162,5594,4,391
162,5596,4,271
162,5614,4,583
162,5625,1,374
162,5641,3,986
162,5643,2,678
162,5649,5,986
162,5651,2,329
162,5663,4,701
162,5666,3,378
162,5674,2,1251
162,5685,1,612
162,5689,5,1061
162,5697,4,374
162,5706,2,391
162,5724,4,599
162,5728,4,266
162,5751,1,756
162,5755,3,564
162,5789,4,557
162,5792,4,567
162,5797,3,787
162,5821,2,553
162,5844,3,514
162,5850,2,391
162,5877,4,739
162,5891,1,566
162,5917,3,404
162,5918,2,564
162,5921,3,500
162,5937,2,374
162,5941,4,540
162,5947,4,468
162,5961,3,574
162,5975,4,571
162,5976,2,374
162,6032,3,500
162,6040,2,374
162,6055,3,391
162,6060,3,485
162,6061,3,612
162,6092,4,265
162,6110,2,518
162,6112,3,485
162,6134,2,686
162,6138,4,506
162,6153,3,521
162,6155,2,756
162,6159,4,612
162,6165,3,582
162,6181,2,616
162,6192,3,575
162,6196,3,378
162,6212,2,553
162,6216,3,564
162,6246,2,374
162,6252,2,681
162,6259,3,677
162,6307,3,570
162,6310,3,508
162,6313,2,374
162,6319,1,404
162,6323,3,606
162,6326,2,574
162,6374,2,566
162,6395,4,563
162,6396,4,511
162,6413,3,777
162,6420,3,544
162,6428,2,604
162,6439,4,564
162,6441,3,553
162,6450,4,752
162,6458,4,577
162,6476,4,615
162,6477,4,808
162,6481,4,576
162,6486,5,644
162,6491,3,636
162,6501,3,681
162,6516,4,1320
162,6522,4,707
162,6527,4,559
162,6536,2,564
162,6537,3,644
162,6543,1,684
162,6554,5,1248
162,6574,2,1318
162,6577,3,569
162,6586,4,1319
162,6587,3,756
162,6590,3,561
162,6600,3,1208
162,6621,2,616
162,6622,1,620
162,6625,2,1320
162,6634,4,661
162,6638,4,1320
162,6661,4,1176
162,6667,3,636
162,6684,2,1319
162,6693,2,561
162,6699,3,564
162,6702,4,618
162,6704,4,1209
162,6707,2,404
162,6709,3,1247
162,6778,2,564
162,6800,4,544
162,6813,4,1320
162,6817,2,654
162,6822,4,609
162,6829,4,583
162,6835,2,492
162,6848,2,617
162,6849,3,562
162,6936,1,583
162,6949,1,564
162,6966,2,1318
162,6975,3,554
162,6978,4,1317
162,6985,1,584
162,6991,3,1139
162,6998,3,671
162,7016,1,863
162,7022,2,678
162,7026,2,758
162,7029,4,614
162,7030,1,613
162,7033,1,564
162,7045,3,575
162,7053,2,584
162,7054,2,564
162,7055,4,669
162,7056,3,1083
162,7064,3,564
162,7075,2,574
162,7083,3,618
162,7095,2,564
162,7100,2,584
162,7103,3,464
162,7131,4,572
162,7132,4,577
162,7139,3,626
162,7155,3,553
162,7161,2,867
162,7166,4,769
162,7188,2,688
162,7189,4,675
162,7201,4,1125
162,7203,5,659
162,7204,3,795
162,7244,2,614
162,7271,4,625
162,7319,4,674
162,7344,3,784
162,7346,3,752
162,7374,4,831
162,7394,1,561
162,7412,5,1012
162,7462,4,754
162,7469,2,1319
162,7489,3,756
162,7511,3,753
162,7516,3,1251
162,7521,2,752
162,7535,4,807
162,7544,2,571
162,7548,2,674
162,7601,3,1186
162,7621,2,1068
162,7675,3,1313
162,7689,2,565
162,7709,3,871
162,7722,3,566
162,7748,2,675
162,7772,3,1202
162,7780,4,614
162,7803,4,607
162,7829,3,1183
162,7896,3,942
162,7939,4,798
162,7973,3,814
162,7978,3,758
162,8063,4,1151
162,8084,2,676
162,8180,1,1265
162,8222,3,901
162,8240,3,1202
162,8255,3,1202
162,8289,3,1291
162,8305,2,845
162,8318,5,1040
162,8334,2,821
162,8347,3,986
162,8356,5,1181
162,8367,2,682
162,8383,3,922
162,8390,4,686
162,8392,4,845
162,8400,3,789
162,8401,2,813
162,8413,4,641
162,8423,4,675
162,8438,3,680
162,8452,2,1013
162,8521,2,986
162,8526,4,842
162,8533,4,1271
162,8548,2,784
162,8681,2,1025
162,8689,4,1139
162,8711,3,1318
162,8726,3,986
162,8732,4,866
162,8746,5,1320
162,8830,2,1183
162,8857,3,950
162,8882,2,916
162,8943,3,944
162,8968,2,863
162,9002,2,794
162,9020,4,1173
162,9058,4,756
162,9106,4,784
162,9132,4,921
162,9152,2,1181
162,9180,5,914
162,9191,4,828
162,9229,2,805
162,9298,2,1001
162,9321,3,798
162,9358,4,812
162,9385,3,1012
162,9447,4,830
162,9504,4,842
162,9505,2,1139
162,9571,2,1139
162,9621,2,1013
162,9661,2,1263
162,9687,2,935
162,9733,3,855
162,9760,4,1020
162,9767,3,1000
162,9775,4,1125
162,9783,2,1318
162,9822,3,899
162,9924,1,1047
162,9987,3,879
162,9997,4,986
162,10018,4,921
162,10047,4,1186
162,10111,3,1000
162,10143,2,1230
162,10166,2,1153
162,10293,3,1075
162,10314,4,936
162,10405,2,1202
162,10468,3,1247
162,10664,3,1202
162,10706,3,1176
162,10864,3,1195
162,10878,3,1202
162,10930,3,1040
162,10933,3,1253
162,10994,4,1139
162,11014,3,1181
162,11018,3,1313
162,11074,3,1125
162,11153,4,985
162,11166,3,1223
162,11174,5,1323
162,11205,4,1312
162,11218,4,1313
162,11260,3,1130
162,11271,4,1188
162,11327,5,1196
162,11453,2,1279
162,11489,2,1068
162,11549,4,1328
162,11559,4,1299
162,11660,3,1293
162,11739,4,1263
162,11761,2,1240
162,11784,4,1183
162,11944,4,1285
162,12306,4,1314
162,12583,2,1335
162,12726,3,1223
163,9,2,13
163,13,3,363
163,27,4,363
163,35,3,363
163,44,4,13
163,45,3,363
163,60,4,363
163,89,5,6
163,107,3,363
163,110,3,363
163,115,1,18
163,121,4,14
163,124,4,6
163,143,4,42
163,150,4,16
163,159,4,42
163,170,5,13
163,177,4,14
163,200,5,363
163,208,5,926
163,212,1,14
163,231,3,562
163,254,3,13
163,262,4,6
163,274,4,396
163,276,3,1060
163,277,4,14
163,285,5,42
163,301,4,6
163,319,5,14
163,328,2,6
163,333,5,262
163,344,4,185
163,355,3,6
163,356,4,6
163,358,3,14
163,385,5,13
163,393,4,6
163,396,3,6
163,399,4,1061
163,406,3,13
163,418,4,6
163,423,4,6
163,425,3,363
163,438,4,61
163,469,2,13
163,484,4,14
163,486,3,363
163,490,5,13
163,517,2,1101
163,547,3,363
163,548,5,42
163,555,1,13
163,564,4,14
163,568,5,6
163,588,5,1056
163,596,2,42
163,600,2,13
163,601,4,6
163,608,4,13
163,611,3,528
163,615,4,6
163,620,1,14
163,639,5,42
163,656,5,42
163,662,4,13
163,664,2,14
163,676,4,1049
163,683,5,397
163,690,4,6
163,701,4,42
163,710,3,257
163,724,4,257
163,736,2,13
163,750,4,6
163,754,4,13
163,759,4,6
163,768,3,13
163,781,5,13
163,782,2,14
163,786,3,40
163,805,4,13
163,834,5,42
163,849,4,1303
163,890,5,14
163,894,4,42
163,899,4,6
163,921,3,13
163,944,3,6
163,949,1,84
163,962,5,42
163,970,4,6
163,991,3,6
163,999,3,13
163,1002,3,6
163,1011,5,13
163,1032,4,397
163,1041,1,6
163,1042,5,122
163,1049,4,13
163,1051,4,42
163,1062,3,13
163,1067,3,6
163,1091,5,14
163,1093,3,13
163,1094,5,6
163,1098,5,257
163,1154,5,417
163,1163,3,13
163,1167,5,6
163,1171,5,14
163,1174,2,363
163,1175,3,363
163,1177,4,13
163,1178,2,6
163,1193,4,562
163,1215,3,13
163,1218,5,1061
163,1231,5,42
163,1232,4,512
163,1235,5,6
163,1238,3,122
163,1275,3,6
163,1280,3,14
163,1281,4,6
163,1286,4,14
163,1293,4,6
163,1300,5,512
163,1305,3,1061
163,1306,5,1056
163,1308,5,14
163,1311,3,6
163,1316,4,6
163,1322,3,14
163,1326,2,13
163,1327,1,190
163,1333,1,13
163,1336,5,6
163,1340,5,14
163,1350,5,14
163,1354,5,14
163,1396,4,390
163,1403,3,14
163,1404,5,417
163,1405,4,14
163,1406,4,6
163,1408,5,1061
163,1415,3,14
163,1418,1,63
163,1426,4,14
163,1431,3,14
163,1435,5,14
163,1451,2,14
163,1452,3,6
163,1453,4,926
163,1454,2,54
163,1480,5,6
163,1482,4,14
163,1486,4,6
163,1526,3,6
163,1543,3,6
163,1549,1,6
163,1563,5,6
163,1570,1,6
163,1580,5,14
163,1586,4,1061
163,1596,5,1303
163,1598,3,6
163,1612,1,14
163,1617,4,14
163,1619,4,562
163,1625,5,363
163,1629,3,1060
163,1631,5,1095
163,1653,4,562
163,1655,3,13
163,1665,4,257
163,1668,3,363
163,1675,5,42
163,1688,1,375
163,1692,2,662
163,1705,5,14
163,1721,4,6
163,1744,2,528
163,1745,2,666
163,1758,2,518
163,1759,3,528
163,1771,3,6
163,1786,4,14
163,1787,2,13
163,1801,3,185
163,1808,5,58
163,1821,4,14
163,1822,3,42
163,1823,3,13
163,1830,5,14
163,1849,4,13
163,1854,4,1277
163,1856,5,656
163,1860,2,49
163,1866,4,6
163,1874,4,6
163,1894,4,13
163,1899,4,42
163,1903,3,6
163,1914,5,363
163,1924,4,42
163,1934,4,6
163,1939,3,14
163,1947,4,363
163,1953,3,13
163,1964,4,14
163,1967,4,14
163,1980,3,14
163,1981,4,662
163,1985,2,390
163,2011,3,14
163,2019,4,14
163,2020,4,1056
163,2021,4,6
163,2026,3,13
163,2034,5,122
163,2037,5,14
163,2065,4,6
163,2066,3,13
163,2086,2,14
163,2089,4,6
163,2117,5,14
163,2125,4,6
163,2126,4,363
163,2137,4,42
163,2141,2,6
163,2153,4,6
163,2158,4,375
163,2162,3,562
163,2169,4,14
163,2177,5,257
163,2179,2,14
163,2181,3,1303
163,2190,4,122
163,2200,4,13
163,2202,5,13
163,2217,4,6
163,2239,5,42
163,2302,5,363
163,2309,5,14
163,2310,3,6
163,2315,2,14
163,2333,2,6
163,2345,3,6
163,2349,2,122
163,2359,2,13
163,2365,3,6
163,2367,2,14
163,2376,3,528
163,2381,5,14
163,2384,5,25
163,2393,4,58
163,2396,4,42
163,2397,4,6
163,2414,4,6
163,2425,5,13
163,2450,3,197
163,2457,4,14
163,2477,5,14
163,2493,4,6
163,2519,2,363
163,2526,3,197
163,2538,3,6
163,2542,5,6
163,2549,4,6
163,2560,3,14
163,2565,4,6
163,2569,3,14
163,2570,4,14
163,2577,1,6
163,2583,4,6
163,2588,5,6
163,2592,3,14
163,2609,4,666
163,2610,2,6
163,2619,3,6
163,2620,5,68
163,2643,4,42
163,2654,4,14
163,2660,2,14
163,2666,3,6
163,2683,4,14
163,2702,3,396
163,2705,3,13
163,2721,4,512
163,2725,4,13
163,2729,4,6
163,2756,4,13
163,2758,4,6
163,2788,5,13
163,2796,2,14
163,2818,4,42
163,2822,4,55
163,2826,2,197
163,2829,4,533
163,2835,4,6
163,2837,4,6
163,2840,3,13
163,2846,5,6
163,2865,4,6
163,2873,5,6
163,2883,1,14
163,2884,4,6
163,2886,5,514
163,2889,5,1081
163,2899,5,396
163,2911,2,666
163,2918,5,257
163,2961,3,13
163,2965,5,13
163,2969,4,14
163,2970,5,218
163,2973,5,14
163,2978,3,13
163,2980,4,396
163,2995,5,375
163,3008,5,13
163,3014,2,6
163,3029,1,6
163,3037,2,14
163,3039,3,6
163,3043,5,42
163,3045,4,42
163,3052,4,6
163,3055,4,13
163,3059,4,55
163,3061,2,41
163,3068,2,13
163,3072,4,6
163,3083,4,13
163,3086,4,6
163,3091,5,6
163,3092,4,1061
163,3096,3,13
163,3101,3,14
163,3102,3,1097
163,3123,4,14
163,3128,5,6
163,3130,3,185
163,3133,4,13
163,3134,4,6
163,3145,5,13
163,3162,5,13
163,3171,4,926
163,3173,5,6
163,3185,4,6
163,3186,3,14
163,3187,5,13
163,3192,4,1101
163,3193,4,6
163,3225,2,6
163,3231,3,14
163,3237,4,78
163,3238,5,14
163,3241,2,218
163,3243,3,6
163,3245,3,6
163,3247,2,363
163,3249,3,78
163,3255,2,42
163,3259,1,14
163,3292,4,533
163,3313,2,6
163,3314,3,6
163,3322,4,14
163,3324,5,185
163,3329,5,122
163,3330,5,42
163,3339,5,6
163,3345,5,1061
163,3348,4,16
163,3349,4,13
163,3353,5,14
163,3356,3,13
163,3364,5,6
163,3372,5,6
163,3381,3,13
163,3383,3,1061
163,3386,5,14
163,3391,4,6
163,3396,2,416
163,3399,3,396
163,3404,5,13
163,3410,4,363
163,3414,3,13
163,3421,4,6
163,3422,4,6
163,3440,5,21
163,3447,2,6
163,3478,4,6
163,3483,5,363
163,3485,4,6
163,3486,5,6
163,3490,3,6
163,3493,3,874
163,3497,4,84
163,3519,4,13
163,3537,4,14
163,3544,3,6
163,3545,4,1048
163,3556,3,257
163,3557,4,13
163,3564,5,122
163,3576,4,42
163,3580,4,6
163,3581,4,363
163,3591,5,74
163,3603,4,42
163,3611,2,398
163,3628,4,16
163,3645,3,6
163,3658,2,6
163,3782,3,562
163,3996,5,1061
163,4013,1,666
163,4014,4,666
163,4078,5,1048
163,4277,4,1097
163,4291,5,666
163,4346,5,363
163,4403,3,1061
163,4409,5,1048
163,4417,5,926
163,4435,3,363
163,4476,4,363
163,4506,5,1101
163,4605,1,1101
163,4627,5,1061
163,4650,5,363
163,4685,2,750
163,4784,5,363
163,4832,3,1060
163,4894,4,363
163,4938,4,1048
163,5055,4,363
163,5067,3,1060
163,5155,5,1061
163,5161,3,1301
163,5183,4,562
163,5199,5,390
163,5219,3,926
163,5291,4,363
163,5308,5,930
163,5345,3,363
163,5349,5,1097
163,5373,5,1056
163,5512,4,528
163,5587,4,562
163,5598,2,666
163,5651,3,1097
163,5702,5,1091
163,5781,3,1060
163,5918,2,375
163,5929,4,1064
163,6054,5,1060
163,6138,5,708
163,6183,3,581
163,6196,5,363
163,6228,4,1060
163,6516,5,1320
163,6522,3,1097
163,6527,3,1097
163,6535,5,1061
163,6625,5,1320
163,6674,4,1192
163,6679,4,1191
163,6694,4,1191
163,6704,4,1209
163,6813,3,1320
163,6845,3,1249
163,6904,4,1060
163,6939,5,874
163,6998,5,1061
163,7029,5,666
163,7033,4,926
163,7056,4,874
163,7124,3,1101
163,7201,2,808
163,7204,4,1097
163,7271,5,687
163,7312,5,1301
163,7319,5,687
163,7409,2,666
163,7521,1,808
163,7535,3,783
163,7601,3,926
163,7752,4,1048
163,7796,2,1101
163,7851,4,1061
163,7855,5,1061
163,8307,3,783
163,8401,2,1060
163,8681,5,1301
163,8732,4,1095
163,8808,5,1101
163,8966,1,1301
163,9000,4,1048
163,9321,4,930
163,9661,5,1263
163,10051,5,1094
163,10293,4,1095
163,10351,5,1262
163,10468,4,1247
163,11358,5,1126
163,11677,4,1299
163,12089,4,1318
163,12127,5,1299
164,7,3,122
164,9,4,29
164,60,5,183
164,131,4,1290
164,143,3,281
164,150,4,50
164,212,3,29
164,314,3,122
164,316,2,183
164,410,4,185
164,431,2,29
164,434,4,403
164,436,3,149
164,525,5,655
164,532,4,450
164,627,4,24
164,661,3,29
164,676,4,45
164,683,4,210
164,698,3,203
164,841,3,513
164,892,2,183
164,903,4,24
164,950,4,203
164,955,3,185
164,1032,3,513
164,1038,3,577
164,1055,4,59
164,1134,3,10
164,1138,5,10
164,1206,4,183
164,1236,4,29
164,1274,4,19
164,1306,4,29
164,1309,3,29
164,1321,3,621
164,1323,3,65
164,1342,3,183
164,1364,3,149
164,1433,4,149
164,1439,4,29
164,1515,5,122
164,1572,4,1318
164,1574,3,281
164,1653,3,122
164,1665,4,183
164,1729,4,10
164,1745,3,149
164,1760,3,122
164,1761,4,10
164,1825,4,534
164,1993,3,577
164,2014,3,122
164,2025,2,516
164,2035,2,45
164,2057,2,530
164,2060,3,29
164,2072,3,149
164,2148,2,29
164,2158,3,734
164,2214,4,29
164,2221,3,50
164,2242,2,281
164,2329,3,29
164,2351,3,59
164,2378,4,29
164,2428,3,621
164,2493,4,10
164,2577,5,513
164,2725,4,185
164,2765,2,321
164,2801,5,513
164,2814,5,450
164,2820,3,1290
164,2857,3,65
164,2895,4,29
164,2909,4,655
164,2938,2,513
164,2977,3,65
164,3033,4,122
164,3061,4,122
164,3064,4,50
164,3066,2,203
164,3072,4,10
164,3148,5,1219
164,3192,3,122
164,3208,3,516
164,3241,2,19
164,3255,3,185
164,3339,3,29
164,3356,3,29
164,3377,4,1260
164,3390,3,50
164,3433,3,183
164,3445,4,1069
164,3500,2,65
164,3507,4,185
164,3525,4,513
164,3577,3,149
164,3617,3,65
164,3653,3,192
164,3662,2,24
164,3672,4,29
164,3706,2,281
164,3738,3,122
164,3742,2,242
164,3763,2,513
164,3844,2,242
164,3861,2,321
164,3871,2,50
164,3890,2,415
164,4084,3,50
164,4234,3,242
164,4264,3,513
164,4338,4,242
164,4346,4,183
164,4367,2,242
164,4377,4,655
164,4417,3,450
164,4490,2,242
164,4564,3,734
164,4576,4,1290
164,4584,3,321
164,4678,4,1342
164,4694,4,65
164,4725,3,513
164,4728,2,242
164,4729,5,577
164,4744,2,513
164,4776,3,242
164,4784,4,185
164,4846,4,655
164,4863,4,388
164,4888,4,185
164,4945,4,1342
164,5017,4,1290
164,5033,1,388
164,5072,4,954
164,5161,3,327
164,5183,5,577
164,5219,4,327
164,5290,3,1342
164,5310,3,185
164,5358,3,185
164,5360,3,450
164,5429,5,388
164,5501,3,465
164,5504,4,367
164,5522,3,403
164,5535,4,734
164,5582,4,388
164,5587,4,281
164,5595,3,1342
164,5649,4,954
164,5651,4,367
164,5663,1,192
164,5674,3,415
164,5689,3,1260
164,5728,3,281
164,5757,3,621
164,5789,4,530
164,5821,4,327
164,5844,4,403
164,5849,2,577
164,5918,2,954
164,5947,2,530
164,5975,4,577
164,6000,3,734
164,6032,4,621
164,6035,2,987
164,6039,3,1290
164,6054,4,388
164,6060,3,450
164,6138,4,734
164,6144,3,513
164,6155,5,734
164,6297,4,1069
164,6323,5,513
164,6374,3,734
164,6396,4,734
164,6407,4,513
164,6428,4,415
164,6441,4,534
164,6442,3,734
164,6450,4,1342
164,6458,3,621
164,6474,4,577
164,6477,3,577
164,6481,3,577
164,6491,3,655
164,6516,4,1319
164,6522,5,734
164,6527,4,1342
164,6537,3,954
164,6574,3,1318
164,6580,3,1319
164,6586,2,1319
164,6607,4,734
164,6625,3,1319
164,6635,3,1342
164,6638,4,1065
164,6640,3,513
164,6667,4,724
164,6704,3,1209
164,6773,3,734
164,6778,3,577
164,6789,2,534
164,6813,4,1319
164,6848,3,755
164,6849,4,621
164,6915,3,724
164,6925,4,734
164,6966,4,1318
164,6978,4,1319
164,6998,3,954
164,7022,3,734
164,7055,3,954
164,7056,2,954
164,7083,4,655
164,7095,5,734
164,7103,4,464
164,7139,3,954
164,7203,3,655
164,7204,2,724
164,7319,3,982
164,7344,3,982
164,7346,3,954
164,7390,2,734
164,7453,4,839
164,7464,5,996
164,7489,3,734
164,7511,4,954
164,7535,4,954
164,7548,3,734
164,7555,2,982
164,7601,3,987
164,7621,3,755
164,7666,4,954
164,7674,3,954
164,7722,3,850
164,7801,3,755
164,7803,2,954
164,7899,3,879
164,7939,3,954
164,8002,3,850
164,8105,3,850
164,8119,4,1319
164,8138,2,879
164,8146,3,850
164,8305,3,850
164,8347,3,879
164,8383,4,839
164,8413,3,1026
164,8423,3,850
164,8452,1,1290
164,8499,3,996
164,8501,4,850
164,8532,3,941
164,8548,2,850
164,8553,3,879
164,8638,3,879
164,8732,3,879
164,8808,3,1342
164,8844,3,987
164,8882,3,996
164,8896,3,997
164,8943,2,954
164,8968,4,850
164,9009,4,987
164,9058,3,962
164,9106,4,1032
164,9132,5,966
164,9191,4,1077
164,9358,4,991
164,9385,3,987
164,9397,4,1191
164,9427,1,993
164,9447,5,1053
164,9498,3,991
164,9504,3,1342
164,9505,4,1342
164,9760,4,1013
164,9767,3,1342
164,9775,3,1342
164,9924,3,1026
164,9987,3,1022
164,10018,5,1290
164,10111,3,1030
164,10166,2,1100
164,10293,2,1342
164,10296,2,1080
164,10351,4,1342
164,10368,4,1022
164,10462,2,987
164,10613,3,1295
164,10812,3,1260
164,10857,3,1260
164,10917,5,1342
164,10933,3,1188
164,10975,3,1323
164,11014,3,1084
164,11074,3,1342
164,11100,3,1208
164,11153,3,1342
164,11189,4,1029
164,11202,5,1199
164,11218,4,1260
164,11267,4,1013
164,11271,3,1260
164,11294,2,1342
164,11453,2,1342
164,11463,2,1251
164,11472,3,1208
164,11510,3,996
164,11660,2,1342
164,11685,3,1316
164,11761,3,1199
164,11766,5,1162
164,11830,5,1162
164,11962,5,1100
164,12197,3,1260
164,12229,2,1242
164,12251,4,1342
164,12306,4,1290
164,12318,3,1342
164,12340,3,1332
164,12446,4,1305
164,12456,3,1341
164,12515,4,1260
164,12545,5,1162
164,12561,2,1309
164,12583,3,1251
164,12717,3,1345
164,12741,3,1290
164,12778,5,1162
164,12810,5,1162
164,12860,3,1309
164,12932,5,1290
164,12983,3,1296
164,13000,3,1329
164,13117,5,1242
164,13262,4,1290
164,13513,3,1290
164,13638,4,1305
